X1,b0,rho_V,sd_V,alpha,iota,sigmaSE,br,N,mu_EI,mu_IR,rho_Y,S_0,E_0,I_0,R_0,eta,od_Y,loglik,loglik.se
40,0.212762102,148.0057631,3491.033018,1.065343082,0.256498289,1.26949082,9.107843435,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0690956,0.05166641
59,0.156820303,156.5893788,3865.227875,1.117839792,2.693054855,1.177297673,4.41040877,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0696855,0.049552941
1,0.218835027,155.7283844,3730.943042,1.063993044,0.36123761,1.137622102,2.798639573,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0705824,0.099199395
37,0.224274151,154.3798763,3481.575355,1.055691754,0.751597178,1.159786196,5.40754114,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0724867,0.031187009
36,0.10158263,149.266425,3488.119146,1.205820279,2.559041552,1.209312197,4.999991777,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0729916,0.037192381
45,0.191035863,155.8349635,3531.764887,1.085258308,0.683772734,1.21283488,5.071242245,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0731783,0.059190891
41,0.206173116,153.148142,3559.382294,1.052265389,6.123015909,1.208335031,7.722691862,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0732155,0.049079342
19,0.135529304,157.9461013,3621.224798,1.154152865,0.723792155,1.165262524,3.670491265,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0739763,0.068180798
59,0.185034019,157.7263966,3826.750669,1.096641245,0.592796559,1.154893449,3.437953841,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0771187,0.055951919
56,0.248617205,155.0303521,3720.679356,1.024628545,2.226154825,1.21968314,7.329864868,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0792182,0.048507797
25,0.200535692,156.4077878,3451.095745,1.071477094,0.014636009,1.213556242,6.799925601,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0795849,0.094437763
34,0.22019724,154.7242446,3606.96589,1.060824013,1.691533139,1.221912043,2.891033329,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0815933,0.045693331
17,0.141342043,155.9892708,3812.240083,1.138685341,0.297879183,1.135628979,4.744263958,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0823199,0.035618507
32,0.111253993,152.8071977,3618.715532,1.182742699,3.783804596,1.156144095,3.853481273,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0826245,0.043123068
54,0.176516134,155.9030551,3672.493321,1.111790937,0.687079623,1.204201576,1.381242773,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0831854,0.050769515
3,0.163924484,153.1611536,3484.572566,1.109972307,2.170858481,1.195726669,4.18281125,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0842535,0.032574493
31,0.135718953,149.9197042,3396.368337,1.16021153,1.597501292,1.164074962,5.950594266,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0849283,0.028906483
NA,0.255,152.55151771036165,3512.950314193447,0.9957955495106784,1.1175460531469772,1.167241338300143,14.757060854073359,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.0854019542662,0.15527340058562783
30,0.144829121,154.4837048,3573.604835,1.141742643,0.723463794,1.269499121,3.028546077,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0854532,0.053240575
NA,0.166153909,146.5,3224.219298,1.095172082,1.355325006,1.212510191,10.05388228,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0856114,0.120348331
NA,0.12500000000000003,148.89524946264353,3460.715913417522,1.166565046174084,5.1568933357670055,1.133156212535802,9.969944974377746,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.0879576535689,0.10394027095853756
37,0.167985878,155.1854728,3716.04706,1.127163637,1.623172441,1.209450598,2.072022036,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0882776,0.039647504
NA,0.3584425256164156,147.50000000000006,3357.7896288997804,0.9562585760196828,2.016422815890955,1.1787819008822258,10.513031239041204,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.0891708702458,0.17077789419694137
24,0.309226154,155.1752843,3664.788481,0.97603369,0.505785995,1.214559154,8.595966241,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0904813,0.041523564
19,0.378051295,154.7999393,3785.959333,0.943212615,0.441237697,1.169179475,8.924950172,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.091037,0.048635126
NA,0.2519370955329803,147.99999999999994,3223.880878473875,0.9959615573819587,10.173349112633044,1.198760916058567,12.613868747900353,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.0923229440623,0.3651427793430881
38,0.28492925,154.8388538,3666.122575,0.991037977,2.053302067,1.202723274,9.82981576,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0923978,0.045511039
33,0.258047833,157.5745399,3858.311371,1.026885505,1.753158692,1.195342877,3.788581217,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0928667,0.113982389
22,0.141933085,152.5548314,3533.82103,1.150949344,0.632126354,1.180835312,7.020247495,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0930973,0.035720487
37,0.121374351,149.1909334,3443.774504,1.166450657,0.627647182,1.188518137,8.327832786,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0934924,0.045163262
28,0.382486054,154.0780781,3697.637879,0.937495824,1.501154395,1.209153395,11.67155463,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0940278,0.043981339
22,0.0907565,156.2653573,3799.596695,1.241771436,1.480712178,1.144049571,2.787552735,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0944396,0.085841007
58,0.155296608,156.2770644,3636.234864,1.118383059,0.847724812,1.226423133,6.561190886,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0945457,0.029888553000000002
34,0.181704399,157.7111315,3871.187583,1.10256006,0.586582575,1.16145704,2.99366303,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.094736,0.065243855
35,0.092715382,152.7340227,3544.567273,1.233323789,1.438260178,1.226345707,2.382794812,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.095642,0.044342807
50,0.174392572,153.9575138,3676.059323,1.101665084,4.440669474,1.189520941,4.115833061,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0962574,0.036071254
19,0.263495288,146.8491327,3350.225498,0.995122012,1.196470797,1.14778034,14.87351793,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0983239,0.027653111
41,0.260970282,153.0816288,3577.105595,1.032768998,0.968048549,1.169860091,3.563757689,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0983412,0.058625344
NA,0.21504203178010248,151.49999999999994,3261.439810208724,1.0465605791150505,0.057356919203927895,1.2472758862750724,8.729526581318318,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.0984777288361,0.09371241053664209
60,0.103200962,145.748658,3374.814898,1.205492676,4.055922696,1.189569813,7.021041019,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0986862,0.041780644
6,0.122785784,153.3266932,3733.889428,1.179934016,3.910701986,1.225761239,3.305721036,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0989519,0.036868817
24,0.161022233,153.1732482,3720.513454,1.106438427,3.134971746,1.13812217,6.728786065,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0993252,0.042198226
11,0.275460317,154.1478392,3578.367848,0.984113723,0.744101859,1.17801022,16.38858904,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.0993398,0.051194398
12,0.198902325,153.7901108,3660.221354,1.060323553,1.508101446,1.21621651,6.090103706,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1001312,0.045943634
13,0.211439859,157.4395213,3745.675329,1.056494935,3.334724642,1.204794323,7.165194931,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1005442,0.058876976
5,0.201956982,154.9091026,3584.099015,1.076687365,1.31309155,1.247967038,4.31486643,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1007304,0.046706399
37,0.191171968,154.2910626,3581.411073,1.085213554,4.833823902,1.251942364,4.442474016,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1013672,0.041555183
45,0.337603318,149.6780988,3506.373725,0.958916033,0.295059229,1.293326063,16.41820981,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1018579,0.060370448
NA,0.24008122816833372,146.50000000000003,3221.3594168308673,1.0182289404873983,6.263873003556788,1.197420103999279,10.187269764110377,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.1021217095873,0.14120535208512144
7,0.205336681,148.1533056,3440.505954,1.056169272,2.176513459,1.290331596,9.247611263,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.102652,0.034261791
5,0.134180831,150.7878931,3643.729428,1.145884124,5.458940282,1.192035091,9.443043668,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1033872,0.039017601
18,0.285323285,149.6047443,3440.32603,0.995281326,1.054199544,1.199275513,15.23135589,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1034377,0.043435076
35,0.188146704,157.0137471,3839.02964,1.083816639,0.474894037,1.151601694,4.515203073,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1035499,0.043985902
36,0.239505232,154.8596012,3640.071959,1.039112049,0.647908946,1.135663089,4.658129397,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1044719,0.041410017
39,0.147804996,155.9460332,3624.969996,1.132671082,2.265591004,1.159004507,5.953220399,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1050752,0.054382035
17,0.190884104,148.1529458,3430.782095,1.063228304,3.268594725,1.173029986,12.80646912,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1051522,0.038282396
38,0.323934239,154.9404819,3731.813456,0.96056371,0.277150101,1.184788619,13.60179436,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1063073,0.029182276
NA,0.12500000000000003,150.68028630657105,3170.754057725889,1.113433292856296,19.667963162344975,1.2670958685594396,26.77805863336386,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.1074054222663,0.3858257278017839
39,0.115347529,151.6048075,3746.924788,1.180917658,2.824190628,1.115812909,5.023869899,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1077641,0.05849421
18,0.130842918,152.4370008,3572.530731,1.169620215,1.171623534,1.137954434,0.868205752,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1079417,0.053123763
47,0.337335257,156.0380941,3600.583158,0.963528953,0.495090799,1.242991325,8.582633437,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1082158,0.04035325
16,0.190040269,157.8280843,3836.98166,1.091483395,0.294256819,1.196969416,2.35104636,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.108859,0.057921503
NA,0.10986719498026289,150.49999999999994,3362.7366364195705,1.179909139716927,5.202800195280522,1.1637493010553226,8.796486168315843,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.1088707539379,0.10037759773180718
26,0.215618361,154.3802507,3707.139268,1.038103759,1.088458819,1.165406366,12.23395267,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1090419,0.036340549
32,0.094062802,145.6523917,3336.347074,1.223582385,4.297125064,1.217634535,6.649340338,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1090971,0.045287378
10,0.204546382,152.8066316,3552.666263,1.058840531,5.513525331,1.184608741,8.476274037,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1096448,0.056926615
23,0.119949073,147.890527,3407.447333,1.175085476,0.711255184,1.234529275,10.77366248,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1096593,0.033588019
47,0.070683191,149.5048429,3440.707839,1.266224807,9.833785389,1.204887635,5.607627715,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1104715,0.065596559
52,0.173027195,153.1073,3495.762196,1.096132162,5.35352143,1.201293575,5.544107656,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1107668,0.045668705
21,0.127946111,154.7865341,3520.050586,1.163298369,3.154348639,1.17961123,3.416457745,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1112138,0.040302335
3,0.287495415,152.8122385,3557.019056,0.994672788,0.969540585,1.152695179,9.868700627,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1112967,0.039100082
30,0.15920189,151.8181469,3620.602813,1.132889045,0.740582061,1.27447382,2.376812632,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1119651,0.030848519
NA,0.11000000000000001,151.82805047274144,3702.782177482745,1.1736360480918562,5.266231362607763,1.1610738554743278,4.996372908433063,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.1119828155652,0.12281391748570285
NA,0.379789895,145,3308.718653,0.954481841,1.296114437,1.168642357,9.059941955,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1119838,0.082209418
22,0.358425016,155.5054754,3575.876748,0.935947019,1.763800313,1.21111502,13.3125854,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1120185,0.063214469
26,0.141464217,156.4516322,3638.9297,1.124196335,2.268244609,1.257777081,8.259266326,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1128702,0.048535047
8,0.256576798,155.7943779,3717.634541,1.018685268,0.147617034,1.252803832,4.759023745,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1129546,0.044881857
57,0.086859203,151.3470617,3635.946024,1.25260531,0.761650026,1.234144866,2.524908451,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1130609,0.043700727
3,0.238257279,153.2070375,3582.203806,1.054822023,1.012390881,1.218043729,2.684531724,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1142447,0.037386331
16,0.118446613,151.2985454,3492.560272,1.170613518,0.562473696,1.211409925,7.121531029,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.114558,0.046260465
NA,0.2936431315066025,151.03968171893516,3343.9660913672124,0.9579232164198611,0.92,1.1490611336611005,17.567990457180567,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.1150652672543,0.184517293605548
NA,0.13013921233623826,147.50000000000006,3231.5196050893546,1.144488505670119,5.076498950164072,1.2613072383569806,10.043395080284846,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.1151936732001,0.08850941678730836
9,0.147079154,156.0072036,3684.015709,1.1338286,1.03948641,1.13003765,4.21702843,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1152655,0.040205324
20,0.202887765,148.368214,3396.626858,1.05541903,1.568965739,1.204037519,18.22067485,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1155885,0.062452069
30,0.189865224,153.2961184,3696.945213,1.073304541,1.505087378,1.119725443,11.34503541,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1157107,0.042844495
56,0.25723142,154.99759,3676.620079,1.018903356,0.674855821,1.228575621,5.881874918,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1157301,0.033949814
21,0.407770421,157.104325,3630.947868,0.917335316,0.982869448,1.26306822,10.90506481,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1158158,0.090658854
30,0.172270084,154.3901002,3628.035476,1.107245254,0.053934474,1.275649635,4.470533187,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.116385,0.033840752
30,0.178199088,154.3322274,3539.11327,1.092426837,5.225590054,1.205267429,5.664120641,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1164816,0.061539198
33,0.190646094,155.0188334,3627.956509,1.068422738,2.256246294,1.179409151,10.15810552,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1172025,0.034392368
2,0.254263582,152.7743627,3498.697246,1.0170319,0.51343137,1.275018891,12.51539908,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1173011,0.053663281
60,0.184252739,151.6489126,3632.804992,1.084875993,1.69565243,1.120174482,10.06428191,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1174284,0.032202937
2,0.126064237,152.665685,3528.696229,1.144381082,4.422192302,1.175137458,8.989920303,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1179963,0.044120695
37,0.260448794,146.1291569,3409.363527,1.000000039,0.927031594,1.194019393,20.63984101,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1192314,0.044052306
NA,0.10190893923103476,147.99999999999994,3269.8972701467055,1.2015764151359847,4.451345905466325,1.2465708234566601,4.029120641326087,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.1200490543356,0.11081578027555958
29,0.268850806,152.3004881,3607.619042,1.015261513,3.791319935,1.196892284,7.200306942,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1204297,0.047970884
37,0.182437838,152.3268815,3528.587363,1.108238104,0.259127791,1.249560665,1.366168918,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1204689,0.039741465
11,0.232592365,154.2935831,3630.985002,1.021635565,7.117640782,1.181918574,9.645279923,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1210622,0.067610778
35,0.165005481,152.5642549,3532.130132,1.105762472,1.719346616,1.194679229,10.59233564,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1211277,0.040343844
21,0.144179937,157.0620388,3588.245765,1.125981045,5.101136955,1.170345196,5.964040895,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1221519,0.067088022
49,0.134844447,155.9571509,3724.597312,1.139788619,2.507049588,1.142983606,6.310166063,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1224594,0.037270265
33,0.186018856,159.4603582,3900.788302,1.073679239,4.468100943,1.159045738,6.346679958,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.124726,0.07527279
NA,0.18880943701736258,149,3220.053197085905,1.0623024818760738,4.155452652605779,1.273739971608362,14.758047011194073,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.1247884084507,0.10974349257326191
28,0.183628713,157.0109846,3792.107204,1.08941461,2.286510177,1.158564202,2.096237729,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1251759,0.040552925
5,0.272089148,152.6651263,3608.966217,0.98760773,1.292508896,1.249069858,15.90122511,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1252422,0.026017729
13,0.360773122,153.4644071,3568.230928,0.934496554,1.024234739,1.247912125,14.17322585,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1257634,0.056725845
NA,0.40453444793804916,147.50000000000006,3336.8877220688646,0.9168170483726434,3.614766750996785,1.1070159965218433,14.794353400640864,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.1258639801486,0.17762504248309582
20,0.159850856,158.2286139,3862.567258,1.113488131,1.525738,1.191017589,3.590156478,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1261089,0.060018178
20,0.088201139,155.6653224,3587.463716,1.230559426,7.69586312,1.184756824,2.879389566,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1267034,0.059557339
NA,0.569597455558119,150.5860402513112,3240.7158679136714,0.8438242073503147,1.84,1.183443854402038,12.652415981621235,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.127595280159,0.31107077485872164
20,0.233756042,156.1425865,3760.028966,1.023578553,1.428515803,1.176061233,13.27611146,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1276208,0.047230496
60,0.19111596,152.9706408,3667.763293,1.069496096,4.137025249,1.258146653,10.79953508,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1277169,0.039426992
15,0.136086637,152.3167527,3703.896917,1.155841082,4.002405253,1.151783854,1.860762975,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1281489,0.046359638
57,0.206844173,152.5569439,3502.388537,1.080706081,0.904061516,1.270785571,2.930935457,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1284793,0.063456649
13,0.252462842,152.145587,3431.250505,1.004003816,0.111837343,1.192112675,13.21867204,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.128797,0.039469143
NA,0.150590218,145.5,3406.720087,1.14077917,2.815084177,1.239550893,3.042322259,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,-761.1289124,0.105488007
NA,0.1206849236463771,151.49999999999994,3233.4563080597686,1.1624337857868932,1.9789865517435228,1.2610011256571976,7.360012527886519,50000,0.16000000000000003,0.13,0.13999999999999999,0.95,0.04000000000000001,0.010000000000000004,0,0.05000000000000001,0,-761.12950390969,0.11240330558683731
