,b0,alpha,iota,sigmaSE,br,N,mu_EI,mu_IR,rho_Y,S_0,E_0,I_0,R_0,eta,od_Y,rho_V,sd_V,loglik,loglik.se
14,0.158622553,1.11466448,0.241545203,1.126064659,8.398501197,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7803777,0.012463806
15,0.142797905,1.129807502,0.548425572,1.13132952,8.927920366,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7787747,0.020030271
16,0.155458694,1.114468907,0.431312342,1.120831021,7.78472197,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8239837,0.020902601
17,0.160772838,1.104020339,0.376900148,1.135282932,9.16177783,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7500156,0.018522926
18,0.144476878,1.127399723,0.648272047,1.128959144,8.142363724,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8095251,0.017357607
19,0.154645833,1.114190331,0.562424579,1.105067953,8.778252234,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7961013,0.01979234
20,0.155422585,1.113479231,0.192179234,1.167313674,7.522031872,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8190557,0.020238217
21,0.136668464,1.141153992,0.210757952,1.109648832,7.010049981,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7804306,0.024406353
22,0.142379947,1.136248813,0.161770402,1.140928153,8.58098606,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7629277,0.026046092
23,0.172908484,1.092825296,0.192108504,1.132946739,9.172629547,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7652291,0.024976154
24,0.139466123,1.143118885,0.434204756,1.132591528,5.702515036,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7716791,0.022320965
25,0.163104811,1.10255832,1.018626083,1.120854365,8.808207008,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8236587,0.025772479
26,0.211959445,1.041928306,0.930128135,1.148158044,12.18897217,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8660184,0.024714276
27,0.132394481,1.148454952,0.560798489,1.136454949,7.394380879,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7806559,0.017708066
28,0.146395333,1.126305661,0.717285151,1.116450863,8.065188103,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7567131,0.022149622
29,0.142916286,1.132508605,0.551139703,1.123588553,7.658983707,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7185583,0.018857945
30,0.16637769,1.106650922,0.336338537,1.116348376,7.343711556,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8268624,0.018890025
31,0.145541124,1.121615493,0.59093338,1.133319491,10.97299867,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8230003,0.014484105
32,0.120326416,1.161687839,1.181443975,1.148276442,7.496290996,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7886893,0.021168128
33,0.132697753,1.150204824,0.697446382,1.101877697,7.153742901,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8072628,0.026096456
34,0.157739687,1.113319114,0.534963548,1.128875382,8.507414816,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7700481,0.021423316
35,0.111114029,1.185264244,0.873789237,1.105715067,6.508384177,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8053083,0.026554424
36,0.161202444,1.104163796,0.561601697,1.126104322,8.694455462,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7731361,0.018838939
37,0.194393292,1.063648532,0.40765194,1.140301555,10.5876449,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.777907,0.021759116
38,0.120896162,1.16520107,0.637142432,1.123130762,7.583199279,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7547045,0.016705309
39,0.156937145,1.11117196,0.423344136,1.11379737,8.325913123,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7732664,0.018150276
40,0.142952077,1.129273905,0.923042354,1.122982835,8.122963217,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7764369,0.02112114
1,0.192184815,1.070429292,0.661051005,1.140328881,9.16616239,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.833573,0.015930605
2,0.152075361,1.122429751,0.226313989,1.078672256,6.969982517,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7980373,0.018207384
3,0.156754955,1.105082245,0.350746986,1.131737986,9.921323244,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7900325,0.020305436
4,0.134576617,1.140002411,1.221152493,1.126572797,8.284770545,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.816221,0.019598418
5,0.118300664,1.167665594,0.450192477,1.130717107,7.009239043,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7756904,0.023289127
6,0.131694114,1.146465253,0.473631186,1.140126759,7.95106685,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7519031,0.019099863
7,0.146634457,1.127815658,0.916156099,1.14683904,7.447185399,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7763948,0.018501318
8,0.204082746,1.055186308,0.702938631,1.142113097,10.76159697,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8376288,0.015175915
9,0.11706107,1.170956424,0.628425769,1.116687084,7.468892697,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7753761,0.018533526
10,0.143047109,1.12993899,0.382437854,1.125697594,6.478011594,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7760246,0.023955301
11,0.123333361,1.152873498,1.20864064,1.131634724,8.823034724,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7703858,0.019094008
12,0.179703175,1.078424777,0.397775204,1.144533625,11.56492259,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7943032,0.021599263
13,0.168784508,1.093047197,0.710777117,1.150492038,9.094653375,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8297153,0.020042778
14,0.159157362,1.101833276,1.587182402,1.127825258,9.943487773,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8280558,0.02269392
15,0.126969136,1.158472073,0.399585139,1.145946131,8.461049185,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8189562,0.021891992
16,0.135015558,1.144901819,0.265713919,1.120208137,7.710584697,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7693743,0.013124171
17,0.160301794,1.111555407,0.446414401,1.126370513,8.799919969,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8120539,0.014573041
18,0.124647975,1.156550346,0.468502679,1.103018705,7.991245432,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7556726,0.014460823
19,0.172706772,1.087652637,0.321378366,1.139873895,9.112662784,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7967204,0.020013752
20,0.154598099,1.116762282,0.637606781,1.117569098,7.558944057,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7677892,0.016822082
21,0.132614486,1.145174291,0.416708442,1.110745593,8.756681484,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7806855,0.020948155
22,0.151521179,1.117819083,1.109248722,1.114192209,8.287080847,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7922488,0.021601861
23,0.126921143,1.155303938,0.474327476,1.121926501,8.351265218,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7679886,0.021454106
24,0.14172398,1.133607052,0.687996295,1.128273488,8.260012951,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7648969,0.022275758
25,0.176685339,1.084438867,0.217879236,1.128911836,10.40470455,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7890347,0.020781524
26,0.177619716,1.080504582,1.472727014,1.125845494,10.05764196,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8406844,0.024278487
27,0.177829409,1.088514825,0.685444417,1.116144024,8.70407648,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8310388,0.023766545
28,0.138084412,1.137891437,1.428463261,1.151497081,8.686151828,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7793795,0.018162746
29,0.138812918,1.132931551,0.241301948,1.124260574,8.235497324,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7952281,0.015927159
30,0.165883251,1.098899535,0.518734339,1.136049893,10.03314227,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8276446,0.015166312
31,0.149494137,1.116407153,1.110447235,1.1324471,9.196480174,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7768858,0.019290857
32,0.152835387,1.116942637,0.354823419,1.163230581,7.716452933,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8288919,0.013473774
33,0.158181285,1.113200553,0.521530992,1.122865066,7.589543858,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7887209,0.020366161
34,0.143373591,1.123133901,0.414912244,1.134935383,9.984634759,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8377992,0.021825795
35,0.122759314,1.161033547,0.602895814,1.091775486,6.775671825,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7652336,0.021943237
36,0.166633351,1.089989667,0.616551074,1.113310856,10.9713063,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7803518,0.024083223
37,0.138601613,1.130977503,0.861284756,1.137106272,10.35351092,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7864305,0.0205673
38,0.126513652,1.156080115,0.69173311,1.088056771,7.539763004,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7793461,0.021194078
39,0.123494641,1.162787499,0.506004895,1.155798226,7.034277748,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.778146,0.019823145
40,0.160525568,1.106031041,0.406067281,1.127264391,8.546998879,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7809311,0.019171155
1,0.182634935,1.08022616,0.556258493,1.133685288,8.273332306,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8092732,0.022190376
2,0.147726989,1.129022689,0.47952357,1.144400336,7.036280486,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7585613,0.022386025
3,0.143356224,1.128887283,0.863058787,1.13592326,6.994334796,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7929613,0.023851656
4,0.159153787,1.106392192,0.660253063,1.1291514,9.615688299,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7623567,0.022379186
5,0.168369798,1.094693667,1.488036729,1.116469474,8.754338476,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8672559,0.014936856
6,0.112208907,1.180858624,0.275403685,1.12425171,7.044861587,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7713197,0.021263328
7,0.140125895,1.131581172,0.900733216,1.111493358,8.764374749,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8002446,0.023421109
8,0.145264665,1.123870999,1.239995101,1.139351998,8.806058631,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8173612,0.019018641
9,0.117278516,1.165235614,0.603108139,1.093911369,7.803634532,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8000466,0.020946817
10,0.138922053,1.136256968,0.432549019,1.100162609,8.173732965,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7569778,0.024254765
11,0.135481043,1.140016718,1.506821323,1.123972375,7.936782007,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7825956,0.019067382
12,0.141407516,1.136238922,0.690955708,1.088658384,7.881723937,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7975992,0.022921825
13,0.140821488,1.135732461,0.275588002,1.145580859,7.053682457,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7672236,0.016146229
14,0.145081023,1.126231032,0.429636449,1.140574048,9.005397744,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.738281,0.016693593
15,0.133354328,1.149637719,0.37573544,1.120611858,7.333350693,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7992312,0.013516973
16,0.166636387,1.100808591,0.590170186,1.129131828,7.66837049,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7807658,0.027549533
17,0.132238182,1.137546007,0.771888308,1.147078699,10.79291072,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.801984,0.019724245
18,0.165167674,1.09784202,0.304630676,1.096009843,10.43786382,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7922419,0.02709646
19,0.16076188,1.104664698,0.296181688,1.112400499,8.764563143,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.796198,0.022186636
20,0.146406184,1.118213863,0.795518416,1.146472351,8.348503877,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7767214,0.022505897
21,0.127825098,1.152047635,0.974394984,1.15515182,8.066004878,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7517631,0.01662715
22,0.136856725,1.138568258,1.05442231,1.142242345,7.607515856,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7838429,0.015509435
23,0.166459811,1.099674428,0.379222641,1.121641741,8.783356904,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7754674,0.022342137
24,0.140402696,1.133845647,0.415494154,1.146662354,9.177201609,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8065717,0.020018637
25,0.116846154,1.1660243,0.926326334,1.148408907,9.501056502,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8457634,0.017505155
26,0.146120289,1.130121158,0.12147054,1.10566842,7.281689678,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7562534,0.029743865
27,0.140477783,1.134225117,0.483006662,1.11843405,8.041240481,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7761543,0.017193963
28,0.159041429,1.10544519,0.407114163,1.124019121,9.324507149,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8023581,0.021773765
29,0.161679,1.112581261,0.514966705,1.11436335,7.956292859,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8150879,0.026589079
30,0.124734362,1.161540882,0.748058751,1.12323292,6.632865593,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8066295,0.014529705
31,0.157645373,1.110020658,0.239112998,1.139932888,7.117266517,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7930971,0.019031862
32,0.134558444,1.140171816,1.121210115,1.108865664,7.715601626,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7974268,0.016246552
33,0.156891344,1.114733885,0.332372561,1.133407458,8.064687202,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7158863,0.021666908
34,0.135886699,1.138802821,0.491572137,1.129873091,7.530067788,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7482769,0.020033359
35,0.161694,1.100797837,0.741362815,1.137932163,9.607878788,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7576808,0.01863807
36,0.179278392,1.078286316,1.250067841,1.135922725,10.2379747,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8298369,0.018646775
37,0.167865533,1.094206722,1.141912583,1.157926592,8.764710833,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8391064,0.016809267
38,0.129454095,1.148072508,0.709220639,1.148601092,8.701462453,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7962571,0.018231508
39,0.118176945,1.17072304,0.664071735,1.120763503,6.496508597,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.769108,0.021895332
40,0.111464409,1.18209388,0.384506959,1.122493229,7.391094546,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7528164,0.014319558
1,0.143741273,1.131552499,0.331022111,1.105400004,7.836690912,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7640402,0.020185713
2,0.125480283,1.159801277,0.111737024,1.116014509,7.772330834,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.767404,0.022065343
3,0.126655519,1.158754921,0.580678598,1.126372481,6.54543055,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7469861,0.023117004
4,0.154479697,1.111841665,0.349424466,1.153343985,9.100696784,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7971208,0.02355678
5,0.165313469,1.096558138,0.801690233,1.129110873,10.72066648,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8092015,0.02314732
6,0.17548037,1.086216222,0.544989955,1.103532044,8.840234363,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7909326,0.021790761
7,0.121369022,1.162891814,0.938775063,1.113042398,7.03154364,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7627355,0.020507674
8,0.175920637,1.085544204,0.27924834,1.141551034,9.384801819,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8192665,0.022287321
9,0.147242799,1.11499792,1.846633035,1.153736448,11.34008849,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8571747,0.017698528
10,0.14036048,1.134157215,0.646420901,1.148020571,6.998291478,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8221824,0.015442181
11,0.146841897,1.119591206,1.466292852,1.112232139,9.582246897,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8109479,0.02387003
12,0.130211612,1.145903604,1.824520095,1.13458799,8.181022076,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.771932,0.02631848
13,0.126971665,1.154422786,0.621403652,1.125125962,6.193021035,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8126276,0.022335247
14,0.13883312,1.127801622,1.522022206,1.111718958,9.958015387,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.812602,0.021215766
15,0.131865707,1.148760829,0.385691369,1.133239743,7.424843608,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7688709,0.019097906
16,0.1596813,1.11039174,0.44563393,1.126366951,7.676468717,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7928149,0.016518578
17,0.115504747,1.169699899,0.793918096,1.140872625,8.126839766,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7620461,0.016224005
18,0.100868586,1.205619214,0.544713304,1.144612844,5.500698215,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7687756,0.016570096
19,0.123380265,1.161980628,1.243607392,1.106095408,6.738319078,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7941596,0.019301327
20,0.149842327,1.117957666,0.520704982,1.119436479,8.461531573,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7845774,0.02091127
21,0.144326242,1.128652483,0.358932118,1.101216567,7.815297331,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8190485,0.019742411
22,0.175228279,1.089899385,0.510010283,1.117470039,8.573445695,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8178326,0.019786594
23,0.145721891,1.125825214,0.656451578,1.113702389,8.640552667,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7905341,0.021377218
24,0.154668256,1.110774397,0.500698582,1.161014175,8.291893839,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8470804,0.016425644
25,0.134367591,1.136345166,0.859076147,1.132982922,9.702854886,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8175553,0.019775724
26,0.135867022,1.139223539,1.293802819,1.119227441,8.48980199,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7579745,0.014731312
27,0.173840865,1.085539009,0.37742731,1.175286862,10.77578782,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8384334,0.018691247
28,0.152027681,1.120221349,0.089690913,1.147656425,7.710493318,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8028582,0.023971403
29,0.154422706,1.109527353,0.541505167,1.110434417,10.60630288,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.796432,0.017263663
30,0.152200832,1.116140882,0.396666949,1.122646736,9.177349919,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8090694,0.020508036
31,0.131330109,1.147976228,1.059244819,1.160650144,7.755542522,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8070817,0.015330493
32,0.150879857,1.11606236,0.649528225,1.146342871,9.68375175,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.79717,0.020783504
33,0.152150277,1.12124493,1.049694247,1.157843896,7.170046131,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8412022,0.023618817
34,0.158168453,1.106215739,0.9759452,1.142039258,9.140977832,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7887434,0.017174269
35,0.133207812,1.146267949,1.239205526,1.140726156,7.379655239,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7968759,0.020977316
36,0.139746666,1.135502914,0.266268764,1.150608059,7.265854322,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7703156,0.017036894
37,0.144402172,1.13248399,0.113444711,1.10315663,7.188998648,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7479679,0.017244183
38,0.108446389,1.185872782,0.668001444,1.159420428,7.15544939,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8081853,0.020647808
39,0.127111183,1.153764088,0.663873662,1.120065933,7.198701627,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.780502,0.0241854
40,0.136059589,1.141099354,0.580723923,1.133744617,7.878961785,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7544016,0.017360729
1,0.136187354,1.147166977,0.140459785,1.123046813,6.051233159,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7564032,0.019109054
2,0.118314355,1.167588196,0.906343912,1.151522271,7.126184534,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7886158,0.02010194
3,0.123812811,1.160402519,0.743893189,1.156769112,7.150212808,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7945731,0.019398102
4,0.148159202,1.116865316,0.413898179,1.142572156,10.1411514,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7684897,0.021860681
5,0.15945962,1.104253966,0.238668519,1.11368729,10.2013677,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7805488,0.02782272
6,0.156580304,1.120123382,0.406220784,1.093511047,6.935984816,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8459659,0.023119148
7,0.116054841,1.165900584,1.370960838,1.143436045,9.707584471,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8107782,0.020902908
8,0.146563773,1.124276243,0.268895505,1.145102133,9.260040558,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8000322,0.020465275
9,0.135929228,1.134325626,1.157544969,1.109437551,9.596602007,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.7868271,0.02084148
10,0.126635525,1.157340474,0.193166387,1.1361457,6.251632311,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.77604,0.021891144
11,0.163791318,1.10787042,0.165156046,1.142905671,7.169561098,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8030463,0.018040794
12,0.164096321,1.105847565,0.633152297,1.132107713,8.010236411,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8165075,0.02231396
13,0.158204988,1.106885425,0.608004403,1.155632456,9.496741117,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.772951,0.01635374
14,0.137777369,1.127241647,0.296513521,1.11022265,12.03782486,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8109055,0.020687317
15,0.141763437,1.135064477,0.868173593,1.126471599,6.693640572,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.754558,0.02225572
16,0.14716764,1.120396079,1.414063399,1.157101336,10.10958555,50000,0.16,0.13,0.14,0.95,0.04,0.01,0,0.05,0,150,3500,-714.8562649,0.018449196
